===================================================================================================================
ORAM experiment started at: 2024-09-04_16-52-05
Parameters: N = 4096, Z = 64, rate_ratio = 1, max_burst_cnt = 1, min_relax_cnt = 17280, ITR_CNT = 137438953472
===================================================================================================================
1,134217730,0,0,0,0,0,0,153737,0,7766,7762,4,99.9484934329127
1,268435462,0,0,0,0,0,0,307239,0,15533,15529,4,99.97424837442864
1,402653190,0,0,0,0,0,0,460900,0,23300,23296,4,99.98283261802575
1,536870926,0,0,0,0,0,0,614427,0,31067,31062,5,99.98390575208421
1,671088662,0,0,0,0,0,0,768116,0,38833,38829,4,99.98969948239899
1,805306414,0,0,0,0,0,0,921089,0,46600,46596,4,99.99141630901288
1,939524166,0,0,0,0,0,0,1074477,0,54367,54362,5,99.9908032446153
1,1073741950,0,0,0,0,0,0,1228359,0,62134,62130,4,99.99356230083369
1,1207959734,0,0,0,0,0,0,1381872,0,69901,69895,6,99.9914164318107
1,1342177582,0,0,0,0,0,0,1535585,0,77667,77663,4,99.99484980751156
2,1476395430,0,0,0,0,0,0,1688844,0,85434,85430,4,99.99531802326942
2,1610613406,0,0,0,0,0,0,1842257,0,93201,93197,4,99.99570820055578
2,1744831382,0,0,0,0,0,0,1995803,0,100968,100963,5,99.99504793597971
2,1879049614,0,0,0,0,0,0,2149356,0,108734,108729,5,99.99540162230765
2,2013267846,0,0,0,0,0,0,2303018,0,116501,116497,4,99.9965665530768
2,2147486590,0,0,0,0,0,0,2456840,0,124268,124264,4,99.99678115041684
2,2281705334,0,0,0,0,0,0,2610625,0,132035,132031,4,99.99697050024615
2,2415925102,0,0,0,0,0,0,2764087,0,139802,139797,5,99.99642351325446
2,2550144870,0,0,0,0,0,0,2917366,0,147569,147564,5,99.99661175450129
2,2684362600,0,0,0,0,0,0,3070716,0,155336,155332,4,99.99742493691096
3,2818580332,0,0,0,0,0,0,3224365,0,163102,163097,5,99.99693443366728
3,2952798060,0,0,0,0,0,0,3377940,0,170869,170865,4,99.9976590253352
3,3087015796,0,0,0,0,0,0,3531168,0,178636,178631,5,99.99720101211402
3,3221233532,0,0,0,0,0,0,3684535,0,186403,186398,5,99.99731763973756
3,3355451284,0,0,0,0,0,0,3838082,0,194169,194166,3,99.9984549541894
3,3489669036,0,0,0,0,0,0,3991286,0,201936,201932,4,99.99801917439189
3,3623886820,0,0,0,0,0,0,4144723,0,209703,209700,3,99.99856940530178
3,3758104604,0,0,0,0,0,0,4297951,0,217470,217465,5,99.9977008322987
3,3892322452,0,0,0,0,0,0,4451139,0,225237,225233,4,99.99822409284442
3,4026540300,0,0,0,0,0,0,4604620,0,233003,232999,4,99.99828328390622
4,4160758276,0,0,0,0,0,0,4758122,0,240770,240765,5,99.99792332931844
4,4294976252,0,0,0,0,0,0,4911923,0,248537,248533,4,99.99839058168402
4,4429194484,0,0,0,0,0,0,5065183,0,256304,256300,4,99.998439353268
4,4563412716,0,0,0,0,0,0,5218359,0,264071,264066,5,99.99810656982403
4,4697631460,0,0,0,0,0,0,5371952,0,271837,271834,3,99.99889639747349
4,4831850204,0,0,0,0,0,0,5525810,0,279604,279599,5,99.99821175662723
4,4966069972,0,0,0,0,1654,0.0000333060147962599,5681022,1654,287371,287366,5,99.99826008887466
4,5100289740,0,0,0,0,1654,0.00003242953016382369,5834147,1654,295138,295133,5,99.99830587725064
4,5234507470,0,0,0,0,1654,0.00003159800629120164,5987193,1654,302905,302901,4,99.99867945395421
4,5368725202,0,0,0,0,2153,0.00004010262992780709,6141371,2153,310672,310667,5,99.99839058556934
5,5502942930,0,0,0,0,2153,0.00003912451986138906,6294359,2153,318438,318434,4,99.99874386850816
5,5637160666,2,0.0006131076279785535,0,0,2153,0.00003819298627771398,6447747,2153,326205,326200,5,99.99846722153247
5,5771378402,3,0.0008982708286548395,0,0,2153,0.000037304779719189036,6601262,2153,333972,333968,4,99.99880229480316
5,5905596154,3,0.0008778552241164387,0,0,2153,0.000036456945979571475,6754889,2153,341739,341736,3,99.99912213706952
5,6039813906,3,0.0008583469953563428,0,0,2153,0.0000356467936454917,6908243,2153,349506,349502,4,99.99885552751599
5,6174031690,4,0.0011195826195994133,0,0,2153,0.00003487186505923622,7061624,2153,357272,357268,4,99.99888040484561
5,6308249474,7,0.001917566553256302,0,0,2604,0.000041279280572523645,7215276,2604,365039,365033,6,99.9983563400075
5,6442467322,9,0.002414065957646554,0,0,13774,0.00021380007549011513,7380076,13773,372806,372799,7,99.99812234781629
5,6576685170,10,0.002627547735973493,0,0,35190,0.0005350719866471772,7555282,35188,380573,380566,7,99.9981606682555
5,6710903146,12,0.0030899881807952083,0,0,51578,0.0007685701740913532,7725258,51574,388339,388333,6,99.998454958168
5,6845121122,13,0.003281842072710473,0,0,70830,0.0010347515950011044,7898015,70825,396106,396100,6,99.99848525394718
6,6979339354,16,0.003961484467266996,0,0,77580,0.0011115665259122508,8058339,77574,403873,403866,7,99.99826678188441
6,7113557586,16,0.0038867403851759724,0,0,109234,0.0015355748324807931,8243692,109225,411640,411632,8,99.99805655427072
6,7247776330,18,0.004291589676342612,0,0,142838,0.0019707837752809374,8430569,142825,419407,419400,7,99.99833097683157
6,7381995074,20,0.004681713694480728,0,0,176397,0.0023895572701936544,8618001,176382,427174,427164,10,99.99765903355541
6,7516214842,22,0.005057913105052855,0,0,222490,0.002960133586484816,8817484,222471,434940,434927,13,99.99701108198832
6,7650434610,24,0.0054208989205635025,0,0,274645,0.003589926768410099,9022813,274621,442707,442696,11,99.99751528663427
6,7784652340,25,0.005549401885464785,0,0,342945,0.004405399046451778,9244165,342915,450474,450464,10,99.99778011605554
6,7918870072,26,0.005673548389912431,0,0,414445,0.005233638084467155,9469112,414407,458241,458228,13,99.99716306485016
6,8053087800,28,0.006008119544412878,0,0,485265,0.006025825273378266,9693434,485220,466008,465994,14,99.99699575972944
6,8187305536,30,0.006331732108635638,0,0,563470,0.006882239797373767,9924831,563418,473774,473761,13,99.99725607568165
7,8321523272,30,0.006229611002323645,0,0,622422,0.007479664234305627,10137464,622363,481541,481530,11,99.99771566699408
7,8455741024,30,0.006130731723266944,0,0,666684,0.007884394732867306,10335007,666621,489308,489295,13,99.99734318670448
7,8589958776,30,0.0060349423160096964,0,0,743576,0.008656339562314992,10565290,743509,497075,497061,14,99.99718352361313
7,8724176560,32,0.006338215079405951,0,0,872837,0.010004806687451451,10848142,872759,504842,504813,29,99.99425562849366
7,8858394344,36,0.007022417115971317,0,0,1057846,0.011941735249087062,11186822,1057752,512608,512565,43,99.99161152381546
7,8992612192,39,0.007494033596329076,0,0,1238261,0.01376975870219204,11520727,1238148,520375,520340,35,99.99327408119144
7,9126830040,40,0.00757314713488911,0,0,1416790,0.015523352507227871,11852544,1416659,528142,528100,42,99.9920475932609
7,9261048016,45,0.008396242961149651,0,0,1619142,0.017483356063242837,12209133,1618991,535909,535855,54,99.98992366241283
